Termékcsoport;Cikkszám;Vonalkód;Megnevezés;Kiszerelés;;Nagyker nettó ár;Áfa;Nagyker bruttó ár;VTSZ;Státusz
Reformélelmiszer,élvezeti tea;34487;4020400890014;VIVIL CUKORKA FEKETERIBIZLIS 60G;60.000;g;388;27;493;21069092;
Reformélelmiszer,élvezeti tea;10028;026395001163;LILY ALOE VERA ZSELÉ 99% TUBUSOS 228G;228.000;g;1 776;27;2 255;1302191000;
Reformélelmiszer,élvezeti tea;10029;026395100163;LILY ALOE VERA GÉL 99% FILÉZETT 473ML;473.000;ml;1 488;27;1 890;13021930;
Reformélelmiszer,élvezeti tea;33837;0613008730734;ARIZONA SZÉNSAVMENTES ÜDÍTŐ MÉZ ZÖLD TEA 500ML;500.000;ml;299;27;380;2202100000;
Reformélelmiszer,élvezeti tea;30599;4770266127846;ARSENAL BALTIJA HALVA FÖLDIMOGYORÓS 150G;150.000;g;236;27;299;20089900;
Reformélelmiszer,élvezeti tea;12306;4792175043512;MLESNA ZÖLD TEA SZÁLAS 100G;100.000;g;633;27;803;902200000;
Reformélelmiszer,élvezeti tea;37588;5411188112709;ALPRO MANDULAITAL CUKORMENTES 1000ML;1000;ml;470;27;597;22029010;
Reformélelmiszer,élvezeti tea;44154;8712857008000;TROPICAL SZÉNSAVMENTES EPER ÍZŰ ALOE VERA ÜDITŐITAL 500ML;500;ml;271;27;344;22029010;
Reformélelmiszer,élvezeti tea;44163;8712857008307;TROPICAL ALOE VERA ŐSZIBARACKOS ICE TEA ZÖLD TEÁBÓL 500ML;500;ml;271;27;344;22029010;
Reformélelmiszer,élvezeti tea;44166;8712857971816;TROPICAL NATA DE COCO LICSI ÍZŰ ÜDITŐITAL KÓKUSZ DARABOKKAL 320ML;320;ml;235;27;298;22029010;
Reformélelmiszer,élvezeti tea;34036;9001466222020;GOLD PACK LEVESGYÖNGY 1000G;1000.000;g;817;18;964;19059090;
Reformélelmiszer,élvezeti tea;41172;9002221007388;MILFORD TEA ZÖLD 20x1,75G (12DB-OS);12;db;362;27;460;09021000;
Reformélelmiszer,élvezeti tea;42749;9002504117018;PELZMANN DIÓOLAJ 250ML;250;ml;1 287;27;1 634;1517909900;
Reformélelmiszer,élvezeti tea;34681;9005200110468;KRONENÖL FINOMÍTOTT KUKORICACSÍRA ÉTOLAJ 1000ml;1000.000;ml;861;27;1 094;15152990;
Reformélelmiszer,élvezeti tea;22329;9019100541505;GOOD MILK JOGHURTITAL ŐSZIBARACK-MARACUJA 500G;500.000;g;183;18;216;4031091;
Reformélelmiszer,élvezeti tea;22330;9019100553409;GOOD MILK IVÓJOGHURT PROBIOTIKUS NARANCS 6X125G;750.000;g;321;18;379;4031091;
Reformélelmiszer,élvezeti tea;39129;9445002344102;NATI KÓKUSZOS MÜZLISZELET MAGOKKAL ÉS MÉZZEL 45G;45;g;229;18;270;1904908000;
Reformélelmiszer,élvezeti tea;34800;5998270761019;FANAN HUMMUS CSICSERIBORSÓ KRÉM CSÍPŐS SZÓSSZAL 250G;250.000;g;311;27;394;1517;
Reformélelmiszer,élvezeti tea;37915;5998400306462;CERBONA PUFFASZTOTT BÚZASZELET NATÚR 90G;90;g;89;18;105;1905905599;
Reformélelmiszer,élvezeti tea;44765;5998403398297;ELSŐ PESTI MALOM  KUKORICA LISZT 1000G;1000;g;145;27;184;11022010;
Reformélelmiszer,élvezeti tea;43376;5998524147286;COMPEX PARAJDI SÓ 200G;200;g;137;27;174;25010091;
Reformélelmiszer,élvezeti tea;32833;5998534501245;MAMA TEA ROOIBOS 80G;80.000;g;286;27;364;12119085;
Reformélelmiszer,élvezeti tea;44538;5998835905278;ABSOLUTE LIVE FAT BURNER ANANÁSZ ÍZŰ SZÉNSAVMENTES ÜDÍTŐITAL 1000ML;1000;ml;273;27;346;220210;
Reformélelmiszer,élvezeti tea;15842;5998219301047;ZÖLDVÉR KOMBUCHA KONCENTRÁTUM JÓDOS 500ML;500.000;ml;900;27;1 144;2206;
Reformélelmiszer,élvezeti tea;33381;5998219305809;VIVA NATURA SPENÓT POR 150G;150.000;g;719;27;913;2106;
Reformélelmiszer,élvezeti tea;33480;5998219305854;VIVA NATURA KAPOR POR 150G;150.000;g;959;27;1 218;2106;
Reformélelmiszer,élvezeti tea;31306;2000031306001;PAPRIKÁS HARCSA SZALÁMI;1.000;g;5;27;6;1601009100;
Reformélelmiszer,élvezeti tea;21725;8710482001847;BOLLETJE KÉTSZERSÜLT VOLLKORN 125G;125.000;g;236;18;278;1905401000;
Reformélelmiszer,élvezeti tea;44162;8712857301019;TROPICAL ALOE VERA CITROMOS ICE TEA ZÖLD TEÁBÓL 500ML;500;ml;271;27;344;22029010;
Reformélelmiszer,élvezeti tea;44816;8809041420912;OKF ALOE VERA KING 30% ITAL NATURAL 1500ML;1500;ml;920;27;1 168;22021000;
Reformélelmiszer,élvezeti tea;37628;8850904373364;GIFFARINE GRÁNÁTALMA ITAL SOP KOLLAGÉNNEL 6X50ML;300;ml;6 210;27;7 887;2202100000;
Reformélelmiszer,élvezeti tea;39402;8858135000059;REAL THAI KÓKUSZTEJ 250ML;250;ml;385;27;489;21069092;
Reformélelmiszer,élvezeti tea;21873;8888196180513;POKKA LEMON C1000 500ML;500.000;ml;246;27;313;2202901011;
Reformélelmiszer,élvezeti tea;40218;9001466220811;GOLD PACK NAPRAFORGÓMAG HÉJ NÉLKÜLI 100G;100;g;62;27;79;20081999;
Reformélelmiszer,élvezeti tea;10685;3858884600826;JANA ÁSVÁNYVÍZ SPORTKUPAKOS CITROMOS 500ML;500.000;ml;184;27;234;220110111;
Reformélelmiszer,élvezeti tea;10689;3858884601458;JANA ÁSVÁNYVÍZ SPORTKUPAKOS ÁFONYÁS 500ML;500.000;ml;184;27;234;220110111;
Reformélelmiszer,élvezeti tea;41173;4002221008113;MILFORD TEA ZÖLD SZILVÁVAL ÉS GINZINGGEL 20DB;20;db;362;27;460;9024000000;
Reformélelmiszer,élvezeti tea;43956;4005906005940;ADELHOLZENER SZÉNSAVAS IZOTÓNIÁS SPORTITAL PINK GRAPEFRUIT 500ML;500;ml;184;27;234;220210000;
Reformélelmiszer,élvezeti tea;31090;2000031090009;SZALÁMI BIVALYERŐS BIVALY;1.000;g;6;27;7;1601009100;
Reformélelmiszer,élvezeti tea;44642;8717677860326;ROYAL THAI CHILI SZÓSZ CSÍPŐS 275ML;275;ml;447;27;568;2103100000;
Reformélelmiszer,élvezeti tea;44270;8858671520011;GOGI PANKO ZSEMLEMORZSA 200G;200;g;493;18;582;1905409099;
Reformélelmiszer,élvezeti tea;43945;8886303245124;SMOOZE MANGÓ ÉS KÓKUSZ JÉGKRÉM 65ML;65;ml;150;27;190;2105;
Reformélelmiszer,élvezeti tea;44268;8936007820285;BANH PHO RIZSTÉSZTA METÉLT 400G;400;g;429;27;545;1902301000;
Reformélelmiszer,élvezeti tea;44892;9001458065260;BACK MIT DARÁLT MÁK 200G;200;g;263;27;334;9001466220835;
Reformélelmiszer,élvezeti tea;10847;9002221007067;MILFORD TEA FILTERES CSIPKEBOGYÓ ÉS HIBISZKUSZ 40DB;40.000;db;529;27;672;9024000000;
Reformélelmiszer,élvezeti tea;39408;9002221010678;MILFORD TEA MUNKA ESSZENCIA 20DB;20;db;362;27;460;210690;
Reformélelmiszer,élvezeti tea;31575;9312631142181;DILMAH TEA ORANGE&GINGER AROMÁS FEKETE 30G;30.000;g;445;27;565;21069098;
Reformélelmiszer,élvezeti tea;37851;9445002344058;NATI CSOKOLÁDÉS MÜZLISZELET ÁFONYÁVAL 45G;45;g;229;18;270;1904908000;
Reformélelmiszer,élvezeti tea;40445;4019738075392;SOYATOO RIZS HABSPRAY 250G;250;g;622;27;790;210690;
Reformélelmiszer,élvezeti tea;12938;5411188082644;ALPRO SZÓJAITAL BANÁNOS 250ML;250.000;ml;164;27;209;5411188080;
Reformélelmiszer,élvezeti tea;37294;6901317245723;ZÖLD TEA RÓZSASZIROMMAL SZÁLAS 100G;100;g;546;27;694;090220000;
Reformélelmiszer,élvezeti tea;37252;6901317800212;GOLDEN SAIL TEA OOLONG GYÖMBÉRES MANDULÁS  25X2G;50.000;g;529;27;672;2101209810;
Reformélelmiszer,élvezeti tea;24365;9019100682802;FASTEN JOGHURTITAL MÁLNA 500G;500.000;g;229;18;270;4031093;
Reformélelmiszer,élvezeti tea;22339;9020200005217;JOYA SOJA FINESSE FŐZŐ SZÓJAKRÉM 200ML;200.000;ml;236;27;299;2106909260;
Reformélelmiszer,élvezeti tea;43564;9020200017692;JOYA MANDULA-KÓKUSZ ITAL KALCIUMMAL1000ML;1000;ml;677;27;860;22029010;
Reformélelmiszer,élvezeti tea;44536;9020200017975;JOYA SOJA JOGHURTKULTÚRÁVAL BEOLTOTT SZÓJAKÉSZÍTMÉNY SÁRGABARACKOS 200G;200;g;229;27;291;21069098-4;
Reformélelmiszer,élvezeti tea;31573;9312631142105;DILMAH TEA EARL GREY FEKETE BERGAMOTTAL 30G;30.000;g;445;27;565;9023000;
Reformélelmiszer,élvezeti tea;44298;7790387013450 ;YERBA MATE TEA TARAGÜI SIN PALO (SZÁRMENTES) 500G;500;g;2 128;27;2 702;9030000;
Reformélelmiszer,élvezeti tea;11865;4020400004404;VIVIL CUKORKA CREME LIFE CLASSIC TEJESKÁVÉ ÍZU 40G;40.000;g;230;27;292;2106909899;
Reformélelmiszer,élvezeti tea;34488;4020400890052;VIVIL CUKORKA BODZÁS 60G;60.000;g;388;27;493;21069092;
Reformélelmiszer,élvezeti tea;44169;017321500607;TROPICAL KÓKUSZ TEJ 315ML;315;ml;230;27;292;2202901919;
Reformélelmiszer,élvezeti tea;12313;4792175074851;MLESNA ZÖLD TEA EARL GREY 50DB;50.000;db;828;27;1 052;902200000;
Reformélelmiszer,élvezeti tea;24802;5410301843100;KORONÁS NÁD KOCKACUKOR 500G;500.000;g;362;27;460;1701119000;
Reformélelmiszer,élvezeti tea;34452;5411188115366;ALPRO ZABITAL 1000ML;1000.000;ml;434;27;551;22029010;
Reformélelmiszer,élvezeti tea;40530;5412514932046;POCO LOCO LÁGY TORTILLA TELJES KIŐRLÉSŰ 245G;245;g;328;18;387;19059090;
Reformélelmiszer,élvezeti tea;44137;5999538141468;SUNVITA EPRES GYÜMÖLCSGOLYÓ 80G;80;g;196;27;248;20089798;
Reformélelmiszer,élvezeti tea;44138;5999538141475;SUNVITA KÉKÁFONYÁS GYÜMÖLCSGOLYÓ 80G;80;g;196;27;248;20089798;
Reformélelmiszer,élvezeti tea;31747;4770266126795;ZIPP HALVA SZELET SZEZÁMMAGOS 250G;250.000;g;391;27;497;1704909991;
Reformélelmiszer,élvezeti tea;40852;4792175009464;MLESNA FEKETE TEA FILTERES KANADAI JÉGBOR ÍZŰ 10DB;10;db;282;27;358;210690;
Reformélelmiszer,élvezeti tea;12942;5411188081852;ALPRO SZÓJAITAL VANÍLIÁS 1000ML;1000.000;ml;487;27;618;22029010;
Reformélelmiszer,élvezeti tea;27989;5411188092636;BIO PROVAMEL SZÓJAITAL EPRES MINI 250ML;250.000;ml;192;27;244;22029010;
Reformélelmiszer,élvezeti tea;36113;5411188112549;ALPRO RIZSITAL ORIGINAL 1000ML;1000.000;ml;435;27;552;22029010;
Reformélelmiszer,élvezeti tea;36584;5411188116592;ALPRO KÓKUSZITAL 1000ML;1000.000;ml;477;27;606;22029010;
Reformélelmiszer,élvezeti tea;44139;5999538141482;SUNVITA TRÓPUSI GYÜMÖLCSGOLYÓ 80G;80;g;196;27;248;20089798;
Reformélelmiszer,élvezeti tea;44639;3379147504885;SUSHI NORI TENGERI ALGALAPOK 10DB;10;db;610;27;774;1212200000;
Reformélelmiszer,élvezeti tea;37296;6901317245686;ZÖLD TEA BARACKVIRÁGGAL SZÁLAS 100G;100;g;500;27;635;090220000;
Reformélelmiszer,élvezeti tea;37295;6901317245693;ZÖLD TEA VANILIA VIRÁGGAL SZÁLAS 100G;100;g;477;27;606;090220000;
Reformélelmiszer,élvezeti tea;27246;5998219303096;KÓKUSZOLAJ EXTRASZŰZ 250ML;250.000;ml;1 745;27;2 216;1513;
Reformélelmiszer,élvezeti tea;35493;8994759931017;COCOMAS KÓKUSZVÍZ 500ML;500.000;ml;397;27;504;209898999;
Reformélelmiszer,élvezeti tea;10848;9002221007128;MILFORD TEA FILTERES 6 GYÜMÖLCSÖS KEVERÉK 40DB;40.000;db;506;27;643;9024000000;
Reformélelmiszer,élvezeti tea;39409;9002221010395;MILFORD GYÜMÖLCS TEA GYÖMBÉR, KAMILLA, NARANCS 12DB;12;db;362;27;460;210690;
Reformélelmiszer,élvezeti tea;38609;9006371008981;MARILUSSYS FÖLDIMOGYORÓVAJ KRÉMES 350G;350;g;538;27;684;3005909900;
Reformélelmiszer,élvezeti tea;43563;9020200017845;JOYA KESUDIÓ- RIZS ITAL KALCIUMMAL 1000ML;1000;ml;724;27;919;22029010;
Reformélelmiszer,élvezeti tea;44537;9020200017982;JOYA SOJA JOGHURTKULTÚRÁVAL BEOLTOTT SZÓJAKÉSZÍTMÉNY ERDEI GYÜMÖLCSÖS 200G;200;g;229;27;291;21069098-4;
Reformélelmiszer,élvezeti tea;37854;9445002344003;NATI GYÜMÖLCSÖS MÜZLISZELET VÖRÖS GYÜMÖLCSÖKBŐL 40G ;40;g;229;18;270;1904908000;
Reformélelmiszer,élvezeti tea;37852;9445002344041;NATI ÁFONYÁS MÜZLISZELET MAGOKKAL ÉS MÉZZEL 45G;45;g;229;18;270;1904908000;
Reformélelmiszer,élvezeti tea;16767;5998856310273;BONETTA MÉZES FÖLDIMOGYORÓ SZELET 40G;40.000;g;138;27;175;2106900000;
Reformélelmiszer,élvezeti tea;16771;5998856310341;KÓKUSZ SZELET MÉZES 40G;40.000;g;138;27;175;2008199190;
